,data,vel_m,month,year
7220,2010-03-18,2.5,3,2010
7221,2010-03-19,1.5,3,2010
7222,2010-03-20,2.5,3,2010
7223,2010-03-21,0.0,3,2010
7224,2010-03-22,1.5,3,2010
7225,2010-03-23,1.0,3,2010
7226,2010-03-24,1.5,3,2010
7227,2010-03-25,2.5,3,2010
7228,2010-03-26,2.5,3,2010
7229,2010-03-27,1.5,3,2010
7230,2010-03-28,2.5,3,2010
7231,2010-03-29,2.5,3,2010
7232,2010-03-30,4.0,3,2010
7233,2010-03-31,3.5,3,2010
7234,2010-04-01,1.5,4,2010
7235,2010-04-02,2.5,4,2010
7236,2010-04-03,3.0,4,2010
7237,2010-04-04,1.5,4,2010
7238,2010-04-05,4.0,4,2010
7239,2010-04-06,2.5,4,2010
7240,2010-04-07,3.0,4,2010
7241,2010-04-08,2.5,4,2010
7242,2010-04-12,2.5,4,2010
7243,2010-04-13,1.5,4,2010
7244,2010-04-14,1.5,4,2010
7245,2010-04-15,1.5,4,2010
7246,2010-04-16,1.5,4,2010
7247,2010-04-17,1.5,4,2010
7248,2010-04-18,1.5,4,2010
7249,2010-04-19,1.5,4,2010
7250,2010-04-20,2.5,4,2010
7251,2010-04-21,2.5,4,2010
7252,2010-04-22,0.0,4,2010
7253,2010-04-23,1.0,4,2010
7254,2010-04-24,1.0,4,2010
7255,2010-04-25,2.5,4,2010
7256,2010-04-26,0.0,4,2010
7257,2010-04-27,2.5,4,2010
7258,2010-04-28,3.0,4,2010
7259,2010-04-29,1.5,4,2010
7260,2010-04-30,2.5,4,2010
7261,2010-05-01,1.5,5,2010
7262,2010-05-02,2.5,5,2010
7263,2010-05-03,2.5,5,2010
7264,2010-05-04,1.0,5,2010
7265,2010-05-05,1.0,5,2010
7266,2010-05-06,1.0,5,2010
7267,2010-05-09,1.5,5,2010
7268,2010-05-10,1.5,5,2010
7269,2010-05-11,3.0,5,2010
7270,2010-05-12,0.0,5,2010
7271,2010-05-13,1.0,5,2010
7272,2010-05-14,2.5,5,2010
7273,2010-05-15,1.5,5,2010
7274,2010-05-16,2.0,5,2010
7275,2010-05-17,1.5,5,2010
7276,2010-05-18,2.5,5,2010
7277,2010-05-19,0.0,5,2010
7278,2010-05-20,0.0,5,2010
7279,2010-05-21,1.5,5,2010
7280,2010-05-22,1.5,5,2010
7281,2010-05-23,2.5,5,2010
7282,2010-05-24,0.0,5,2010
7283,2010-05-25,2.0,5,2010
7284,2010-05-26,1.0,5,2010
7285,2010-05-27,0.0,5,2010
7286,2010-05-28,3.0,5,2010
7287,2010-05-29,0.0,5,2010
7288,2010-05-30,0.0,5,2010
7289,2010-05-31,0.0,5,2010
7290,2010-06-01,0.0,6,2010
7291,2010-06-02,1.0,6,2010
7292,2010-06-03,0.0,6,2010
7293,2010-06-04,0.0,6,2010
7294,2010-06-05,0.0,6,2010
7295,2010-06-06,0.0,6,2010
7296,2010-06-07,2.0,6,2010
7297,2010-06-08,0.0,6,2010
7298,2010-06-09,1.0,6,2010
7299,2010-06-10,0.0,6,2010
7300,2010-06-11,0.0,6,2010
7301,2010-06-12,1.5,6,2010
7302,2010-06-13,2.5,6,2010
7303,2010-06-14,2.0,6,2010
7304,2010-06-15,0.0,6,2010
7305,2010-06-16,0.0,6,2010
7306,2010-06-17,0.0,6,2010
7307,2010-06-18,2.5,6,2010
7308,2010-06-19,0.0,6,2010
7309,2010-06-20,1.0,6,2010
7310,2010-06-21,1.0,6,2010
7311,2010-06-22,0.0,6,2010
7312,2010-06-23,1.0,6,2010
7313,2010-06-24,0.0,6,2010
7314,2010-06-25,0.0,6,2010
7315,2010-06-26,0.0,6,2010
7316,2010-06-27,1.0,6,2010
7317,2010-06-28,0.0,6,2010
7318,2010-06-29,3.0,6,2010
7319,2010-06-30,0.0,6,2010
7320,2010-07-01,0.0,7,2010
7321,2010-07-02,1.0,7,2010
7322,2010-07-03,0.0,7,2010
7323,2010-07-04,0.0,7,2010
7324,2010-07-05,0.0,7,2010
7325,2010-07-06,1.0,7,2010
7326,2010-07-07,0.0,7,2010
7327,2010-07-08,0.0,7,2010
7328,2010-07-09,0.0,7,2010
7329,2010-07-10,0.0,7,2010
7330,2010-07-11,0.0,7,2010
7331,2010-07-12,0.0,7,2010
7332,2010-07-13,1.0,7,2010
7333,2010-07-14,1.5,7,2010
7334,2010-07-15,0.0,7,2010
7335,2010-07-16,0.0,7,2010
7336,2010-07-17,0.0,7,2010
7337,2010-07-18,0.0,7,2010
7338,2010-07-19,1.0,7,2010
7339,2010-07-20,0.0,7,2010
7340,2010-07-21,1.5,7,2010
7341,2010-07-22,0.0,7,2010
7342,2010-07-23,1.0,7,2010
7343,2010-07-24,0.0,7,2010
7344,2010-07-25,0.0,7,2010
7345,2010-07-26,1.5,7,2010
7346,2010-07-27,1.0,7,2010
7347,2010-07-28,1.5,7,2010
7348,2010-07-29,1.5,7,2010
7349,2010-07-30,1.0,7,2010
7350,2010-07-31,0.0,7,2010
7351,2010-08-01,1.0,8,2010
7352,2010-08-02,0.0,8,2010
7353,2010-08-03,0.0,8,2010
7354,2010-08-04,1.0,8,2010
7355,2010-08-05,1.5,8,2010
7356,2010-08-06,0.0,8,2010
7357,2010-08-07,0.0,8,2010
7358,2010-08-08,1.0,8,2010
7359,2010-08-09,0.0,8,2010
7360,2010-08-10,1.5,8,2010
7361,2010-08-11,0.0,8,2010
7362,2010-08-12,1.0,8,2010
7363,2010-08-13,0.0,8,2010
7364,2010-08-14,1.0,8,2010
7365,2010-08-15,2.0,8,2010
7366,2010-08-16,1.0,8,2010
7367,2010-08-17,0.0,8,2010
7368,2010-08-18,1.5,8,2010
7369,2010-08-19,1.5,8,2010
7370,2010-08-20,1.0,8,2010
7371,2010-08-21,2.5,8,2010
7372,2010-08-22,1.0,8,2010
7373,2010-08-23,1.0,8,2010
7374,2010-08-24,1.0,8,2010
7375,2010-08-25,0.0,8,2010
7376,2010-08-26,2.5,8,2010
7377,2010-08-27,2.5,8,2010
7378,2010-08-28,2.0,8,2010
7379,2010-08-29,2.0,8,2010
7380,2010-08-30,3.0,8,2010
7381,2010-08-31,1.0,8,2010
7382,2010-09-01,1.5,9,2010
7383,2010-09-17,2.05776,9,2010
7384,2010-09-18,0.0,9,2010
7385,2010-09-19,2.0,9,2010
7386,2010-09-20,2.5,9,2010
7387,2010-09-21,2.5,9,2010
7388,2010-09-22,2.5,9,2010
7389,2010-09-23,0.0,9,2010
7390,2010-09-24,1.0,9,2010
7391,2010-09-25,1.0,9,2010
7392,2010-09-26,1.0,9,2010
7393,2010-09-27,1.0,9,2010
7394,2010-09-28,1.0,9,2010
7395,2010-09-29,2.0,9,2010
7396,2010-09-30,2.5,9,2010
7397,2010-10-01,3.5,10,2010
7398,2010-10-02,0.0,10,2010
7399,2010-10-03,1.0,10,2010
7400,2010-10-04,0.0,10,2010
7401,2010-10-05,1.5,10,2010
7402,2010-10-06,4.0,10,2010
7403,2010-10-07,2.5,10,2010
7404,2010-10-08,3.5,10,2010
7405,2010-10-09,0.0,10,2010
7406,2010-10-10,2.5,10,2010
7407,2010-10-11,2.5,10,2010
7408,2010-10-12,2.5,10,2010
7409,2010-10-13,3.0,10,2010
7410,2010-10-14,3.5,10,2010
7411,2010-10-15,3.5,10,2010
7412,2010-10-16,2.0,10,2010
7413,2010-10-17,1.0,10,2010
7414,2010-10-18,2.0,10,2010
7415,2010-10-19,3.0,10,2010
7416,2010-10-20,2.5,10,2010
7417,2010-10-21,0.0,10,2010
7418,2010-10-22,1.0,10,2010
7419,2010-10-23,0.0,10,2010
7420,2010-10-24,0.0,10,2010
7421,2010-10-25,2.0,10,2010
7422,2010-10-26,2.0,10,2010
7423,2010-10-27,1.0,10,2010
7424,2010-10-28,1.5,10,2010
7425,2010-10-29,1.5,10,2010
7426,2010-10-30,1.0,10,2010
7427,2010-10-31,1.0,10,2010
7428,2010-11-01,1.5,11,2010
7429,2010-11-02,1.5,11,2010
7430,2010-11-03,1.0,11,2010
7431,2010-11-04,4.0,11,2010
7432,2010-11-05,3.0,11,2010
7433,2010-11-06,1.0,11,2010
7434,2010-11-07,2.5,11,2010
7435,2010-11-08,2.0,11,2010
7436,2010-11-09,3.5,11,2010
7437,2010-11-10,1.0,11,2010
7438,2010-11-11,3.0,11,2010
7439,2010-11-12,2.0,11,2010
7440,2010-11-13,1.5,11,2010
7441,2010-11-14,1.5,11,2010
7442,2010-11-15,3.0,11,2010
7443,2010-11-16,3.5,11,2010
7444,2010-11-17,3.5,11,2010
7445,2010-11-18,2.5,11,2010
7446,2010-11-19,3.0,11,2010
7447,2010-11-20,2.0,11,2010
7448,2010-11-21,2.5,11,2010
7449,2010-11-22,2.5,11,2010
7450,2010-11-23,3.0,11,2010
7451,2010-11-24,1.5,11,2010
7452,2010-11-25,3.0,11,2010
7453,2010-11-26,2.0,11,2010
7454,2010-11-27,2.5,11,2010
7455,2010-11-28,2.0,11,2010
7456,2010-11-29,2.0,11,2010
7457,2010-11-30,3.0,11,2010
7458,2010-12-01,1.0,12,2010
7459,2010-12-02,2.0,12,2010
7460,2010-12-03,3.5,12,2010
7461,2010-12-04,0.0,12,2010
7462,2010-12-05,1.5,12,2010
7463,2010-12-06,2.0,12,2010
7464,2010-12-07,1.0,12,2010
7465,2010-12-08,0.0,12,2010
7466,2010-12-09,2.5,12,2010
7467,2010-12-10,0.0,12,2010
7468,2010-12-11,1.0,12,2010
7469,2010-12-12,0.0,12,2010
7470,2010-12-19,1.0,12,2010
7471,2010-12-20,3.5,12,2010
7472,2010-12-21,2.0,12,2010
7473,2010-12-22,0.0,12,2010
7474,2010-12-23,1.5,12,2010
7475,2010-12-24,2.5,12,2010
7476,2010-12-25,2.5,12,2010
7477,2010-12-26,0.0,12,2010
7478,2010-12-27,1.0,12,2010
7479,2010-12-28,0.0,12,2010
7480,2010-12-29,1.0,12,2010
7481,2010-12-30,1.5,12,2010
7482,2010-12-31,1.5,12,2010
7483,2011-01-31,3.0,1,2011
7484,2011-02-01,1.5,2,2011
7485,2011-02-02,4.0,2,2011
7486,2011-02-03,2.0,2,2011
7487,2011-02-04,2.5,2,2011
7488,2011-02-05,2.5,2,2011
7489,2011-02-06,2.0,2,2011
7490,2011-02-07,2.5,2,2011
7491,2011-02-08,1.0,2,2011
7492,2011-02-09,1.0,2,2011
7493,2011-02-10,1.5,2,2011
7494,2011-02-11,1.5,2,2011
7495,2011-02-12,1.5,2,2011
7496,2011-02-13,1.5,2,2011
7497,2011-02-14,1.0,2,2011
7498,2011-02-15,2.6,2,2011
7499,2011-02-16,0.0,2,2011
7500,2011-02-17,1.0,2,2011
7501,2011-02-18,2.5,2,2011
7502,2011-02-19,0.0,2,2011
7503,2011-02-20,0.0,2,2011
7504,2011-02-21,0.0,2,2011
7505,2011-02-22,1.5,2,2011
7506,2011-02-23,1.5,2,2011
7507,2011-02-24,1.5,2,2011
7508,2011-02-25,1.0,2,2011
7509,2011-02-26,1.0,2,2011
7510,2011-02-27,0.0,2,2011
7511,2011-02-28,0.0,2,2011
7512,2011-03-01,1.0,3,2011
7513,2011-03-02,2.5,3,2011
7514,2011-03-03,2.5,3,2011
7515,2011-03-04,1.0,3,2011
7516,2011-03-05,0.0,3,2011
7517,2011-03-06,0.0,3,2011
7518,2011-03-07,2.5,3,2011
7519,2011-03-08,1.5,3,2011
7520,2011-03-09,3.5,3,2011
7521,2011-03-10,3.0,3,2011
7522,2011-03-11,0.0,3,2011
7523,2011-03-12,1.0,3,2011
7524,2011-03-13,0.0,3,2011
7525,2011-03-14,0.0,3,2011
7526,2011-03-15,0.0,3,2011
7527,2011-03-16,1.0,3,2011
7528,2011-03-17,0.0,3,2011
7529,2011-03-18,0.0,3,2011
7530,2011-03-19,0.0,3,2011
7531,2011-03-20,0.0,3,2011
7532,2011-03-21,0.0,3,2011
7533,2011-03-22,0.0,3,2011
7534,2011-03-28,0.0,3,2011
7535,2011-03-29,0.0,3,2011
7536,2011-03-30,1.0,3,2011
7537,2011-03-31,0.5,3,2011
7538,2011-04-01,2.0,4,2011
7539,2011-04-02,0.0,4,2011
7540,2011-04-03,0.0,4,2011
7541,2011-04-04,1.5,4,2011
7542,2011-04-05,0.0,4,2011
7543,2011-04-06,1.0,4,2011
7544,2011-04-07,1.0,4,2011
7545,2011-04-08,0.0,4,2011
7546,2011-04-09,0.0,4,2011
7547,2011-04-10,0.0,4,2011
7548,2011-04-11,1.0,4,2011
7549,2011-04-12,1.5,4,2011
7550,2011-04-13,1.0,4,2011
7551,2011-04-14,2.5,4,2011
7552,2011-04-15,1.0,4,2011
7553,2011-04-16,0.0,4,2011
7554,2011-04-17,0.0,4,2011
7555,2011-04-18,0.0,4,2011
7556,2011-04-19,0.0,4,2011
7557,2011-04-20,1.0,4,2011
7558,2011-04-21,0.0,4,2011
7559,2011-04-22,1.0,4,2011
7560,2011-04-23,0.0,4,2011
7561,2011-04-24,0.0,4,2011
7562,2011-04-25,0.0,4,2011
7563,2011-04-26,0.0,4,2011
7564,2011-04-27,1.0,4,2011
7565,2011-04-28,1.0,4,2011
7566,2011-04-29,1.0,4,2011
7567,2011-04-30,0.0,4,2011
7568,2011-05-01,1.0,5,2011
7569,2011-05-02,0.0,5,2011
7570,2011-05-03,0.0,5,2011
7571,2011-05-04,0.0,5,2011
7572,2011-05-05,0.0,5,2011
7573,2011-05-06,1.5,5,2011
7574,2011-05-07,0.0,5,2011
7575,2011-05-08,0.0,5,2011
7576,2011-05-09,1.0,5,2011
7577,2011-05-10,1.0,5,2011
7578,2011-05-11,1.5,5,2011
7579,2011-05-12,0.0,5,2011
7580,2011-05-13,2.0,5,2011
7581,2011-05-14,0.0,5,2011
7582,2011-05-15,1.0,5,2011
7583,2011-05-16,0.0,5,2011
7584,2011-05-17,0.0,5,2011
7585,2011-05-18,1.0,5,2011
7586,2011-05-19,1.0,5,2011
7587,2011-05-20,0.0,5,2011
7588,2011-05-21,0.0,5,2011
7589,2011-05-22,1.5,5,2011
7590,2011-05-23,1.0,5,2011
7591,2011-05-24,0.0,5,2011
7592,2011-05-25,1.0,5,2011
7593,2011-05-26,1.0,5,2011
7594,2011-05-27,3.0,5,2011
7595,2011-05-28,2.5,5,2011
7596,2011-05-29,1.5,5,2011
7597,2011-05-30,1.0,5,2011
7598,2011-05-31,0.0,5,2011
7599,2011-06-01,1.0,6,2011
7600,2011-06-02,1.0,6,2011
7601,2011-06-03,0.0,6,2011
7602,2011-06-04,0.0,6,2011
7603,2011-06-05,2.5,6,2011
7604,2011-06-06,1.0,6,2011
7605,2011-06-07,1.0,6,2011
7606,2011-06-08,0.0,6,2011
7607,2011-06-09,1.0,6,2011
7608,2011-06-10,0.0,6,2011
7609,2011-06-11,0.0,6,2011
7610,2011-06-12,3.5,6,2011
7611,2011-06-13,0.0,6,2011
7612,2011-06-14,1.0,6,2011
7613,2011-06-15,3.0,6,2011
7614,2011-06-16,0.0,6,2011
7615,2011-06-17,1.0,6,2011
7616,2011-06-18,1.0,6,2011
7617,2011-06-19,1.5,6,2011
7618,2011-06-20,1.5,6,2011
7619,2011-06-21,2.5,6,2011
7620,2011-06-22,2.5,6,2011
7621,2011-06-23,0.0,6,2011
7622,2011-06-24,1.5,6,2011
7623,2011-06-25,0.0,6,2011
7624,2011-06-26,0.0,6,2011
7625,2011-06-27,1.0,6,2011
7626,2011-06-28,2.5,6,2011
7627,2011-06-29,0.0,6,2011
7628,2011-06-30,1.0,6,2011
7629,2011-07-01,0.0,7,2011
7630,2011-07-02,0.0,7,2011
7631,2011-07-10,0.0,7,2011
7632,2011-07-11,0.0,7,2011
7633,2011-07-12,0.0,7,2011
7634,2011-07-13,1.0,7,2011
7635,2011-07-14,2.5,7,2011
7636,2011-07-15,1.5,7,2011
7637,2011-07-16,1.0,7,2011
7638,2011-07-17,1.0,7,2011
7639,2011-07-18,1.0,7,2011
7640,2011-07-19,0.0,7,2011
7641,2011-07-20,2.5,7,2011
7642,2011-07-21,1.5,7,2011
7643,2011-07-22,1.0,7,2011
7644,2011-07-23,1.5,7,2011
7645,2011-07-24,0.0,7,2011
7646,2011-07-25,1.0,7,2011
7647,2011-07-26,1.5,7,2011
7648,2011-07-27,1.0,7,2011
7649,2011-07-28,1.0,7,2011
7650,2011-07-29,1.5,7,2011
7651,2011-07-30,0.0,7,2011
7652,2011-07-31,1.5,7,2011
7653,2011-08-01,2.5,8,2011
7654,2011-08-02,1.5,8,2011
7655,2011-08-03,2.5,8,2011
7656,2011-08-04,0.0,8,2011
7657,2011-08-05,1.5,8,2011
7658,2011-08-06,1.0,8,2011
7659,2011-08-07,3.0,8,2011
7660,2011-08-08,2.5,8,2011
7661,2011-08-09,1.5,8,2011
7662,2011-08-10,2.5,8,2011
7663,2011-08-11,1.5,8,2011
7664,2011-08-12,3.0,8,2011
7665,2011-08-13,1.0,8,2011
7666,2011-08-14,1.0,8,2011
7667,2011-08-15,1.0,8,2011
7668,2011-08-16,3.0,8,2011
7669,2011-08-17,2.5,8,2011
7670,2011-08-18,2.0,8,2011
7671,2011-08-19,1.0,8,2011
7672,2011-08-20,3.5,8,2011
7673,2011-08-21,4.0,8,2011
7674,2011-08-22,2.5,8,2011
7675,2011-08-23,4.0,8,2011
7676,2011-08-24,3.0,8,2011
7677,2011-08-25,1.5,8,2011
7678,2011-08-26,3.0,8,2011
7679,2011-08-27,4.0,8,2011
7680,2011-08-28,3.0,8,2011
7681,2011-08-29,4.0,8,2011
7682,2011-08-30,3.0,8,2011
7683,2011-08-31,2.5,8,2011
7684,2011-09-30,0.0,9,2011
7685,2011-10-01,3.0,10,2011
7686,2011-10-02,3.0,10,2011
7687,2011-10-03,3.5,10,2011
7688,2011-10-04,4.0,10,2011
7689,2011-10-05,4.0,10,2011
7690,2011-10-06,4.0,10,2011
7691,2011-10-07,5.0,10,2011
7692,2011-10-08,3.08664,10,2011
7693,2011-10-10,2.5,10,2011
7694,2011-10-11,3.0,10,2011
7695,2011-10-12,0.0,10,2011
7696,2011-10-13,3.0,10,2011
7697,2011-10-14,3.0,10,2011
7698,2011-10-15,2.5,10,2011
7699,2011-10-16,1.5,10,2011
7700,2011-10-17,2.5,10,2011
7701,2011-10-18,1.0,10,2011
7702,2011-10-19,0.0,10,2011
7703,2011-10-20,1.0,10,2011
7704,2011-10-21,3.0,10,2011
7705,2011-10-22,1.0,10,2011
7706,2011-10-23,2.5,10,2011
7707,2011-10-24,3.0,10,2011
7708,2011-10-25,2.5,10,2011
7709,2011-10-26,1.0,10,2011
7710,2011-10-27,2.5,10,2011
7711,2011-10-28,1.5,10,2011
7712,2011-10-29,1.0,10,2011
7713,2011-10-30,2.5,10,2011
7714,2011-10-31,2.5,10,2011
7715,2011-11-01,3.0,11,2011
7716,2011-11-02,5.0,11,2011
7717,2011-11-03,2.5,11,2011
7718,2011-11-04,3.0,11,2011
7719,2011-11-05,1.0,11,2011
7720,2011-11-06,1.0,11,2011
7721,2011-11-07,1.5,11,2011
7722,2011-11-08,1.5,11,2011
7723,2011-11-09,4.0,11,2011
7724,2011-11-10,4.0,11,2011
7725,2011-11-11,3.0,11,2011
7726,2011-11-12,3.0,11,2011
7727,2011-11-13,1.5,11,2011
7728,2011-11-14,3.5,11,2011
7729,2011-11-15,3.5,11,2011
7730,2011-11-16,3.0,11,2011
7731,2011-11-17,0.0,11,2011
7732,2011-11-18,1.0,11,2011
7733,2011-11-19,1.5,11,2011
7734,2011-11-20,1.0,11,2011
7735,2011-11-21,1.0,11,2011
7736,2011-11-22,2.5,11,2011
7737,2011-11-23,2.5,11,2011
7738,2011-11-24,3.08664,11,2011
7739,2011-11-25,2.5,11,2011
7740,2011-11-26,2.5,11,2011
7741,2011-11-27,3.5,11,2011
7742,2011-11-28,0.0,11,2011
7743,2011-11-29,2.5,11,2011
7744,2011-11-30,1.0,11,2011
7745,2011-12-01,2.5,12,2011
7746,2011-12-02,3.5,12,2011
7747,2011-12-03,2.5,12,2011
7748,2011-12-04,2.5,12,2011
7749,2011-12-05,2.5,12,2011
7750,2011-12-06,2.5,12,2011
7751,2011-12-07,2.5,12,2011
7752,2011-12-08,0.0,12,2011
7753,2011-12-09,1.0,12,2011
7754,2011-12-10,1.0,12,2011
7755,2011-12-11,0.0,12,2011
7756,2011-12-12,0.0,12,2011
7757,2011-12-13,3.5,12,2011
7758,2011-12-14,4.0,12,2011
7759,2011-12-15,2.5,12,2011
7760,2011-12-16,2.5,12,2011
7761,2011-12-17,4.0,12,2011
7762,2011-12-18,3.0,12,2011
7763,2011-12-19,3.5,12,2011
7764,2011-12-20,1.5,12,2011
7765,2011-12-21,1.55,12,2011
7766,2011-12-22,3.0,12,2011
7767,2011-12-23,2.0,12,2011
7768,2011-12-24,0.0,12,2011
7769,2011-12-25,2.5,12,2011
7770,2011-12-26,1.0,12,2011
7771,2011-12-27,1.5,12,2011
7772,2011-12-28,1.5,12,2011
7773,2011-12-29,1.5,12,2011
7774,2011-12-30,2.5,12,2011
7775,2011-12-31,1.5,12,2011
7776,2012-01-01,2.05776,1,2012
7777,2012-01-31,1.5,1,2012
7778,2012-02-01,1.5,2,2012
7779,2012-02-02,5.0,2,2012
7780,2012-02-03,4.0,2,2012
7781,2012-02-04,2.5,2,2012
7782,2012-02-05,3.0,2,2012
7783,2012-02-06,1.5,2,2012
7784,2012-02-07,2.5,2,2012
7785,2012-02-08,2.5,2,2012
7786,2012-02-13,1.5,2,2012
7787,2012-02-14,3.0,2,2012
7788,2012-02-15,4.0,2,2012
7789,2012-02-16,2.0,2,2012
7790,2012-02-17,2.5,2,2012
7791,2012-02-18,2.5,2,2012
7792,2012-02-19,2.0,2,2012
7793,2012-02-20,4.0,2,2012
7794,2012-02-21,1.5,2,2012
7795,2012-02-22,2.5,2,2012
7796,2012-02-23,2.5,2,2012
7797,2012-02-24,1.5,2,2012
7798,2012-02-25,1.54332,2,2012
7799,2012-02-26,3.0,2,2012
7800,2012-02-27,3.0,2,2012
7801,2012-02-28,2.5,2,2012
7802,2012-02-29,1.5,2,2012
7803,2012-03-01,3.0,3,2012
7804,2012-03-02,2.0,3,2012
7805,2012-03-03,2.5,3,2012
7806,2012-03-04,1.0,3,2012
7807,2012-03-05,1.5,3,2012
7808,2012-03-06,1.5,3,2012
7809,2012-03-07,1.0,3,2012
7810,2012-03-08,3.5,3,2012
7811,2012-03-09,2.5,3,2012
7812,2012-03-10,1.0,3,2012
7813,2012-03-11,2.5,3,2012
7814,2012-03-12,3.5,3,2012
7815,2012-03-13,2.5,3,2012
7816,2012-03-14,4.0,3,2012
7817,2012-03-15,2.5,3,2012
7818,2012-03-16,2.5,3,2012
7819,2012-03-17,4.0,3,2012
7820,2012-03-18,2.5,3,2012
7821,2012-03-19,2.5,3,2012
7822,2012-03-20,0.0,3,2012
7823,2012-03-21,0.0,3,2012
7824,2012-03-23,2.5,3,2012
7825,2012-03-24,2.5,3,2012
7826,2012-03-25,1.5,3,2012
7827,2012-03-26,1.5,3,2012
7828,2012-03-27,1.5,3,2012
7829,2012-03-28,5.0,3,2012
7830,2012-04-01,0.0,4,2012
7831,2012-04-02,1.5,4,2012
7832,2012-04-03,1.5,4,2012
7833,2012-04-04,0.0,4,2012
7834,2012-04-05,3.0,4,2012
7835,2012-04-06,1.5,4,2012
7836,2012-04-07,3.0,4,2012
7837,2012-04-08,2.5,4,2012
7838,2012-04-09,1.5,4,2012
7839,2012-04-10,4.0,4,2012
7840,2012-04-11,1.5,4,2012
7841,2012-04-12,1.5,4,2012
7842,2012-04-13,1.5,4,2012
7843,2012-04-14,1.0,4,2012
7844,2012-04-15,1.5,4,2012
7845,2012-04-23,2.5,4,2012
7846,2012-04-24,1.5,4,2012
7847,2012-04-25,1.5,4,2012
7848,2012-04-26,1.0,4,2012
7849,2012-04-27,1.0,4,2012
7850,2012-04-28,0.0,4,2012
7851,2012-04-29,1.0,4,2012
7852,2012-04-30,1.5,4,2012
7853,2012-05-01,1.5,5,2012
7854,2012-05-02,2.5,5,2012
7855,2012-05-03,1.5,5,2012
7856,2012-05-04,1.5,5,2012
7857,2012-05-05,1.5,5,2012
7858,2012-05-06,3.5,5,2012
7859,2012-05-07,1.5,5,2012
7860,2012-05-08,2.5,5,2012
7861,2012-05-09,1.5,5,2012
7862,2012-05-10,2.5,5,2012
7863,2012-05-11,2.5,5,2012
7864,2012-05-12,2.0,5,2012
7865,2012-05-13,0.0,5,2012
7866,2012-05-14,1.5,5,2012
7867,2012-05-15,2.5,5,2012
7868,2012-05-16,2.0,5,2012
7869,2012-05-21,2.5,5,2012
7870,2012-05-22,2.5,5,2012
7871,2012-05-23,1.5,5,2012
7872,2012-05-24,2.0,5,2012
7873,2012-05-25,2.0,5,2012
7874,2012-05-26,1.0,5,2012
7875,2012-05-27,1.5,5,2012
7876,2012-05-28,2.5,5,2012
7877,2012-05-29,2.5,5,2012
7878,2012-05-30,2.0,5,2012
7879,2012-06-01,2.0,6,2012
7880,2012-06-02,1.0,6,2012
7881,2012-06-03,2.0,6,2012
7882,2012-06-04,0.0,6,2012
7883,2012-06-05,2.5,6,2012
7884,2012-06-06,1.5,6,2012
7885,2012-06-07,1.0,6,2012
7886,2012-06-08,1.0,6,2012
7887,2012-06-09,1.0,6,2012
7888,2012-06-10,1.0,6,2012
7889,2012-06-11,1.5,6,2012
7890,2012-06-12,1.5,6,2012
7891,2012-06-13,1.5,6,2012
7892,2012-06-14,1.5,6,2012
7893,2012-06-15,2.5,6,2012
7894,2012-06-16,0.0,6,2012
7895,2012-06-17,0.0,6,2012
7896,2012-06-18,3.0,6,2012
7897,2012-06-19,0.0,6,2012
7898,2012-06-20,1.0,6,2012
7899,2012-06-21,0.0,6,2012
7900,2012-06-22,2.0,6,2012
7901,2012-06-23,0.0,6,2012
7902,2012-06-24,1.5,6,2012
7903,2012-06-25,1.0,6,2012
7904,2012-06-26,1.0,6,2012
7905,2012-06-27,1.0,6,2012
7906,2012-06-28,0.0,6,2012
7907,2012-06-29,1.5,6,2012
7908,2012-06-30,1.5,6,2012
7909,2012-07-01,1.0,7,2012
7910,2012-07-02,0.0,7,2012
7911,2012-07-03,0.0,7,2012
7912,2012-07-04,0.0,7,2012
7913,2012-07-05,0.0,7,2012
7914,2012-07-06,0.0,7,2012
7915,2012-07-07,1.0,7,2012
7916,2012-07-08,2.5,7,2012
7917,2012-07-09,1.0,7,2012
7918,2012-07-10,0.0,7,2012
7919,2012-07-11,1.5,7,2012
7920,2012-07-12,1.0,7,2012
7921,2012-07-13,1.0,7,2012
7922,2012-07-14,1.5,7,2012
7923,2012-07-15,2.0,7,2012
7924,2012-07-16,0.0,7,2012
7925,2012-07-17,1.0,7,2012
7926,2012-07-18,1.5,7,2012
7927,2012-07-19,0.0,7,2012
7928,2012-07-20,0.0,7,2012
7929,2012-07-21,1.0,7,2012
7930,2012-07-22,0.0,7,2012
7931,2012-07-23,1.0,7,2012
7932,2012-07-24,1.5,7,2012
7933,2012-07-25,2.5,7,2012
7934,2012-07-26,2.5,7,2012
7935,2012-07-27,0.0,7,2012
7936,2012-07-28,1.0,7,2012
7937,2012-07-29,2.0,7,2012
7938,2012-07-30,0.0,7,2012
7939,2012-07-31,1.0,7,2012
7940,2012-08-31,1.02888,8,2012
7941,2012-09-01,1.0,9,2012
7942,2012-09-02,1.0,9,2012
7943,2012-09-03,1.0,9,2012
7944,2012-09-04,1.5,9,2012
7945,2012-09-05,1.5,9,2012
7946,2012-09-06,0.0,9,2012
7947,2012-09-07,1.5,9,2012
7948,2012-09-08,1.5,9,2012
7949,2012-09-09,1.5,9,2012
7950,2012-09-10,2.0,9,2012
7951,2012-09-11,2.0,9,2012
7952,2012-09-12,1.0,9,2012
7953,2012-09-13,0.0,9,2012
7954,2012-09-14,1.0,9,2012
